Commodity Year,Commodity Name,Insurance Plan,State Abbrv,County Code,County Name,Cov. Level Percent,Policies Sold,Policies Earning Prem,Policies Indemnified,Units Earning Prem,Units Indemnified,Quantity,Quantity Type,Companion/Endorsed Acres,Liabilities ($),Total Prem ($),Subsidy ($),Indemnity ($),EFA Prem Discount ($),Addnl Subsidy ($),State Subsidy ($),Earn Prem Rate,Loss Ratio
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,041,Brazos,0.7000,4,4,1,27,1,2039,Acres,0,72494,9938,5863,1923,0,0,0,0.137087,0.193499
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,041,Brazos,0.7500,1,1,1,12,4,200,Acres,0,19824,2810,1656,2045,0,0,0,0.141747,0.727758
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,041,Brazos,0.8500,29,24,24,173,58,11321,Acres,0,728751,130330,71687,81764,0,0,0,0.17884,0.627361
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,041,Brazos,0.9000,18,13,13,77,26,7602,Acres,0,627554,122636,62549,58992,0,0,0,0.195419,0.481033
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,043,Brewster,0.7000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,043,Brewster,0.7500,23,20,20,172,106,619278,Acres,0,4158391,1009602,595668,1382126,0,0,0,0.242786,1.368981
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,043,Brewster,0.8000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,043,Brewster,0.8500,18,15,15,123,79,413587,Acres,0,3482351,954914,525207,1271192,0,0,0,0.274215,1.33121
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,043,Brewster,0.9000,9,9,9,61,39,219542,Acres,0,1711397,537272,274007,596640,0,0,0,0.313937,1.110498
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,045,Briscoe,0.7500,2,1,1,5,2,6176,Acres,0,56325,10653,6286,8969,0,0,0,0.189134,0.841922
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,045,Briscoe,0.8000,1,1,1,6,2,924,Acres,0,9012,1909,1050,2450,0,0,0,0.211828,1.283394
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,045,Briscoe,0.8500,44,37,37,61,58,247811,Acres,0,2355701,534216,293830,715076,0,0,0,0.226775,1.338552
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,045,Briscoe,0.9000,22,14,10,50,28,56594,Acres,0,696283,148198,75589,111170,0,0,0,0.212841,0.750145
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,047,Brooks,0.7500,7,6,6,46,11,157226,Acres,0,1742052,362820,214064,148020,0,0,0,0.208271,0.40797
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,047,Brooks,0.8000,2,2,2,9,3,1788,Acres,0,21170,4892,2690,1012,0,0,0,0.231081,0.206868
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,047,Brooks,0.8500,13,7,7,51,18,8467,Acres,0,114495,28176,15502,11588,0,0,0,0.246089,0.411272
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,047,Brooks,0.9000,23,18,17,119,37,48898,Acres,0,1050668,275178,140343,105308,0,0,0,0.261907,0.38269
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,049,Brown,0.7500,2,2,2,12,6,3918,Acres,0,42046,7662,4520,13966,0,0,0,0.182228,1.822761
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,049,Brown,0.8000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,049,Brown,0.8500,7,4,4,21,10,3178,Acres,0,74518,15560,8559,13706,0,0,0,0.208808,0.880848
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,049,Brown,0.9000,13,11,11,76,44,15100,Acres,0,264828,59435,30358,76144,0,0,0,0.224428,1.28113
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,051,Burleson,0.7000,1,1,0,4,0,488,Acres,0,68504,9353,5519,0,0,0,0,0.136532,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,051,Burleson,0.7500,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,051,Burleson,0.8500,28,25,25,210,70,14127,Acres,0,593194,106997,58858,80583,0,0,0,0.180374,0.753133
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,051,Burleson,0.9000,28,25,25,255,100,7673,Acres,0,475526,93622,47746,55320,0,0,0,0.19688,0.590886
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,053,Burnet,0.7500,7,5,5,72,29,6135,Acres,0,75964,12806,7561,21574,0,0,0,0.168579,1.684679
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,053,Burnet,0.8500,6,6,6,42,20,6724,Acres,0,123297,25116,13817,30893,0,0,0,0.203703,1.230012
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,053,Burnet,0.9000,16,13,13,91,52,10708,Acres,0,208178,44771,22846,61503,0,0,0,0.215061,1.373724
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,055,Caldwell,0.7500,6,6,6,63,32,10541,Acres,0,191466,31963,18860,43747,0,0,0,0.166938,1.368676
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,055,Caldwell,0.8000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,055,Caldwell,0.8500,10,9,9,101,52,6112,Acres,0,298107,60599,33336,70411,0,0,0,0.203279,1.161916
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,055,Caldwell,0.9000,23,17,16,125,77,11985,Acres,0,344864,75377,38444,92383,0,0,0,0.21857,1.225612
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,057,Calhoun,0.7000,1,1,1,5,1,30,Acres,0,400,67,39,4,0,0,0,0.1675,0.059701
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,057,Calhoun,0.8500,8,7,7,51,39,13045,Acres,0,422121,89167,49041,96126,0,0,0,0.211235,1.078044
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,057,Calhoun,0.9000,13,10,10,44,37,4285,Acres,0,146449,33496,17199,26583,0,0,0,0.228721,0.793617
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,059,Callahan,0.7500,12,9,9,128,53,7594,Acres,0,127376,22518,13285,24080,0,0,0,0.176783,1.069366
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,059,Callahan,0.8500,4,2,2,11,6,402,Acres,0,4900,1081,594,873,0,0,0,0.220612,0.807585
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,059,Callahan,0.9000,13,6,6,40,22,8409,Acres,0,115986,26817,13677,29593,0,0,0,0.231208,1.103516
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,061,Cameron,0.7000,3,3,3,14,10,232,Acres,0,31289,5694,3360,6459,0,0,0,0.18198,1.134351
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,061,Cameron,0.7500,2,1,1,6,4,95,Acres,0,22210,4463,2633,4466,0,0,0,0.200945,1.000672
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,061,Cameron,0.8000,2,2,2,7,5,147,Acres,0,9485,2020,1111,2092,0,0,0,0.212967,1.035643
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,061,Cameron,0.8500,11,8,8,29,19,6194,Acres,0,196175,46229,25428,24179,0,0,0,0.235651,0.523026
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,061,Cameron,0.9000,59,44,44,274,172,8678,Acres,0,528696,131687,67305,104346,0,0,0,0.249078,0.792378
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,065,Carson,0.7500,2,2,2,9,3,6320,Acres,0,57652,8588,5067,4917,0,0,0,0.148962,0.572543
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,065,Carson,0.8000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,065,Carson,0.8500,5,4,4,32,20,114327,Acres,0,1188741,260316,143381,433830,0,0,0,0.218984,1.666551
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,065,Carson,0.9000,22,15,15,64,39,27853,Acres,0,309210,67874,34617,103230,0,0,0,0.219507,1.520906
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,069,Castro,0.8500,5,3,3,10,5,3991,Acres,0,36879,7977,4388,9002,0,0,0,0.216301,1.128494
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,069,Castro,0.9000,26,17,16,63,24,24960,Acres,0,945823,241969,123404,232358,0,0,0,0.255829,0.96028
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,071,Chambers,0.8500,11,9,9,72,46,13248,Acres,0,783227,132094,72658,59422,0,0,0,0.168653,0.449846
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,071,Chambers,0.9000,10,8,8,11,11,3510,Acres,0,433786,81881,41760,65483,0,0,0,0.188758,0.799733
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,075,Childress,0.8500,9,3,3,11,5,5899,Acres,0,48341,10501,5776,10772,0,0,0,0.217227,1.025807
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,075,Childress,0.9000,39,28,26,158,92,51060,Acres,0,586700,139524,71156,152174,0,0,0,0.237811,1.090665
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,077,Clay,0.7500,12,10,10,111,51,35438,Acres,0,475668,77096,45486,87935,0,0,0,0.162079,1.14059
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,077,Clay,0.8000,1,1,1,10,6,1110,Acres,0,56820,9701,5337,8910,0,0,0,0.170732,0.918462
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,077,Clay,0.8500,7,5,5,40,26,32124,Acres,0,483772,96546,53105,107461,0,0,0,0.199569,1.113054
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,077,Clay,0.9000,37,31,31,255,171,36538,Acres,0,729797,151705,77366,184963,0,0,0,0.207872,1.219228
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,079,Cochran,0.7000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,079,Cochran,0.7500,1,1,1,1,1,27247,Acres,0,227241,54970,32431,56749,0,0,0,0.241901,1.032363
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,079,Cochran,0.8500,2,2,2,12,6,60695,Acres,0,660025,172463,94854,135846,0,0,0,0.261297,0.787681
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,079,Cochran,0.9000,7,3,2,13,5,4582,Acres,0,254874,62735,31995,10602,0,0,0,0.246141,0.168996
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,081,Coke,0.7500,13,9,9,54,25,28866,Acres,0,267895,55958,33015,78214,0,0,0,0.20888,1.397726
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,081,Coke,0.8000,6,6,6,55,22,24460,Acres,0,204121,46539,25597,56587,0,0,0,0.227997,1.215904
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,081,Coke,0.8500,9,5,5,29,21,48782,Acres,0,478735,110598,60828,117901,0,0,0,0.231021,1.066031
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,081,Coke,0.9000,23,18,18,113,57,39158,Acres,0,426292,114353,58318,150709,0,0,0,0.26825,1.317927
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,083,Coleman,0.7000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,083,Coleman,0.7500,4,2,2,18,9,7480,Acres,0,74586,13886,8195,18446,0,0,0,0.186174,1.328388
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,083,Coleman,0.8000,1,1,1,6,3,3570,Acres,0,39140,8185,4502,11769,0,0,0,0.209121,1.437874
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,083,Coleman,0.8500,16,7,7,48,24,18330,Acres,0,213508,47258,25991,54381,0,0,0,0.22134,1.150725
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,083,Coleman,0.9000,30,22,22,113,52,16665,Acres,0,271057,61216,31218,62381,0,0,0,0.225841,1.01903
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,085,Collin,0.7500,2,1,1,5,3,515,Acres,0,19265,2646,1561,4671,0,0,0,0.137347,1.765306
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,085,Collin,0.9000,6,5,5,24,20,4346,Acres,0,267229,52934,26998,97841,0,0,0,0.198084,1.848358
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,087,Collingsworth,0.7500,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,087,Collingsworth,0.8500,7,3,3,9,7,23804,Acres,0,284582,66340,36489,94854,0,0,0,0.233113,1.429816
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,087,Collingsworth,0.9000,44,36,36,220,129,87824,Acres,0,964606,266773,136057,378379,0,0,0,0.276561,1.418355
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,089,Colorado,0.8000,3,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,089,Colorado,0.8500,101,92,92,616,357,90303,Acres,0,2716207,493935,271686,263983,0,0,0,0.181847,0.534448
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,089,Colorado,0.9000,26,22,22,114,74,15305,Acres,0,409287,81555,41600,66501,0,0,0,0.199261,0.815412
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,091,Comal,0.7500,1,1,1,6,3,40,Acres,0,700,127,76,201,0,0,0,0.181428,1.582677
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,091,Comal,0.8500,6,5,5,51,31,8053,Acres,0,174681,37814,20802,51107,0,0,0,0.216474,1.351536
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,091,Comal,0.9000,15,14,14,74,49,6463,Acres,0,158297,36320,18524,45655,0,0,0,0.229442,1.25702
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,093,Comanche,0.7000,6,6,6,42,14,3961,Acres,0,47066,6956,4104,10034,0,0,0,0.147792,1.442495
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,093,Comanche,0.7500,10,6,5,77,25,24407,Acres,0,447869,71796,42359,77570,0,0,0,0.160305,1.080422
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,093,Comanche,0.8000,1,1,1,7,2,175,Acres,0,6314,1150,633,1535,0,0,0,0.182134,1.334782
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,093,Comanche,0.8500,8,8,6,57,16,2622,Acres,0,256138,50523,27792,43550,0,0,0,0.197249,0.861983
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,093,Comanche,0.9000,30,24,24,233,114,15845,Acres,0,782032,169949,87271,160479,0,0,0,0.217317,0.944277
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,095,Concho,0.7000,7,7,7,55,22,2234,Acres,0,33867,5910,3485,8060,0,0,0,0.174506,1.36379
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,095,Concho,0.7500,29,25,25,145,61,22736,Acres,0,211071,41185,24300,61607,0,0,0,0.195123,1.49586
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,095,Concho,0.8000,10,10,10,59,26,8310,Acres,0,112205,23630,12994,31611,0,0,0,0.210596,1.337748
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,095,Concho,0.8500,35,24,21,206,95,59799,Acres,0,718552,163674,90027,207410,0,0,0,0.227783,1.267214
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,095,Concho,0.9000,46,36,32,237,99,38100,Acres,0,490294,119028,60828,144606,0,0,0,0.242768,1.21489
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,097,Cooke,0.7000,2,2,2,24,16,1024,Acres,0,27186,3686,2175,5241,0,0,0,0.135584,1.421866
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,097,Cooke,0.7500,24,22,22,246,164,17176,Acres,0,730587,109824,64806,156622,0,0,0,0.150322,1.426118
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,097,Cooke,0.8000,2,1,1,6,4,342,Acres,0,10330,1743,960,2775,0,0,0,0.168731,1.592082
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,097,Cooke,0.8500,16,15,15,190,131,12998,Acres,0,803476,147846,81320,203026,0,0,0,0.184007,1.373226
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,097,Cooke,0.9000,5,5,5,43,32,2271,Acres,0,106502,21152,10787,29592,0,0,0,0.198606,1.399016
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,099,Coryell,0.7500,6,6,6,32,15,9266,Acres,0,262504,42256,24932,63312,0,0,0,0.160972,1.498296
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,099,Coryell,0.8500,55,41,41,362,235,31071,Acres,0,1464906,278906,153417,364608,0,0,0,0.190391,1.307279
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,099,Coryell,0.9000,10,7,7,37,22,5065,Acres,0,170307,36442,18587,40702,0,0,0,0.213978,1.116898
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,101,Cottle,0.7500,3,2,2,11,6,3566,Acres,0,33306,6668,3932,6836,0,0,0,0.200204,1.025194
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,101,Cottle,0.8000,3,3,3,14,8,3914,Acres,0,35021,7037,3872,9917,0,0,0,0.200936,1.409265
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,101,Cottle,0.8500,5,3,3,24,16,31142,Acres,0,329500,78735,43305,79198,0,0,0,0.238952,1.00588
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,101,Cottle,0.9000,18,14,14,117,84,30682,Acres,0,324146,80230,40920,90240,0,0,0,0.247511,1.124766
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,105,Crockett,0.7500,28,26,26,217,104,428984,Acres,0,3967990,896507,528940,1039385,0,0,0,0.225934,1.159371
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,105,Crockett,0.8000,2,2,2,12,6,2734,Acres,0,23472,5733,3153,7516,0,0,0,0.244248,1.311006
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,105,Crockett,0.8500,24,16,16,143,78,139759,Acres,0,1442299,379583,208772,416715,0,0,0,0.263179,1.097823
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,105,Crockett,0.9000,13,11,11,74,43,161824,Acres,0,1716710,485795,247758,538590,0,0,0,0.28298,1.108677
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,107,Crosby,0.7500,1,1,1,6,2,515,Acres,0,4295,935,552,629,0,0,0,0.217694,0.672727
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,107,Crosby,0.8500,8,5,5,35,13,31613,Acres,0,298681,73846,40618,58447,0,0,0,0.24724,0.791471
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,107,Crosby,0.9000,2,2,2,12,4,1423,Acres,0,14231,3747,1911,3699,0,0,0,0.263298,0.987189
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,109,Culberson,0.7500,7,6,6,54,25,311118,Acres,0,2277063,617290,364199,465796,0,0,0,0.27109,0.754582
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,109,Culberson,0.8000,3,2,2,2,2,526,Acres,0,87099,29425,16184,15671,0,0,0,0.337833,0.532574
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,109,Culberson,0.8500,4,4,4,48,23,183224,Acres,0,1542776,450596,247826,335636,0,0,0,0.292068,0.744871
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,109,Culberson,0.9000,28,13,13,42,29,644040,Acres,0,5304712,1969987,1005640,1685203,0,0,0,0.371365,0.855438
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,111,Dallam,0.7500,3,3,3,18,7,12516,Acres,0,114150,21984,12971,27590,0,0,0,0.192588,1.255003
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,111,Dallam,0.8500,10,9,9,52,31,88931,Acres,0,4044020,1002235,551229,1649941,0,0,0,0.247831,1.646261
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,111,Dallam,0.9000,19,11,11,50,36,44166,Acres,0,504524,116804,59569,125185,0,0,0,0.231513,1.071752
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,115,Dawson,0.8000,1,1,1,2,1,3506,Acres,0,31172,5704,3138,8339,0,0,0,0.182984,1.461956
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,115,Dawson,0.8500,4,4,4,30,15,12410,Acres,0,117279,31553,17356,35462,0,0,0,0.269042,1.123886
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,115,Dawson,0.9000,12,12,12,74,47,4914,Acres,0,600000,163080,83166,109175,0,0,0,0.2718,0.669456
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,123,De Witt,0.7000,2,2,1,7,3,666,Acres,0,11094,1793,1057,1920,0,0,0,0.161618,1.070831
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,123,De Witt,0.7500,6,6,6,96,57,4724,Acres,0,132268,22408,13223,27757,0,0,0,0.169413,1.238709
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,123,De Witt,0.8000,10,10,10,67,36,4157,Acres,0,132344,23826,13133,13635,0,0,0,0.18003,0.572273
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,123,De Witt,0.8500,14,10,10,63,39,4132,Acres,0,186856,38328,21082,35439,0,0,0,0.20512,0.924624
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,123,De Witt,0.9000,48,47,47,361,231,35123,Acres,0,1394690,304781,156655,283067,0,0,0,0.218529,0.928755
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,117,Deaf Smith,0.7000,2,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,117,Deaf Smith,0.7500,9,8,6,36,16,13551,Acres,0,482507,94368,55679,119935,0,0,0,0.195578,1.270928
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,117,Deaf Smith,0.8000,2,2,2,10,6,10809,Acres,0,105142,22731,12504,42318,0,0,0,0.216193,1.861686
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,117,Deaf Smith,0.8500,4,2,2,7,6,4654,Acres,0,74771,19673,10821,33456,0,0,0,0.26311,1.700604
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,117,Deaf Smith,0.9000,42,36,19,109,44,65792,Acres,0,947878,202956,103512,160656,0,0,0,0.214116,0.79158
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,121,Denton,0.7500,10,9,9,84,65,3881,Acres,0,251130,38174,22522,55277,0,0,0,0.152008,1.448027
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,121,Denton,0.8500,2,2,2,24,17,426,Acres,0,41970,8049,4427,11163,0,0,0,0.191779,1.38688
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,121,Denton,0.9000,8,7,7,16,14,8648,Acres,0,276332,56642,28891,88580,0,0,0,0.204978,1.563857
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,125,Dickens,0.7500,10,6,6,48,16,14111,Acres,0,131815,28766,16975,27335,0,0,0,0.21823,0.950253
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,125,Dickens,0.8000,1,1,1,4,1,380,Acres,0,3804,810,446,507,0,0,0,0.212933,0.625925
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,125,Dickens,0.8500,10,7,7,44,14,11038,Acres,0,160757,38412,21174,29564,0,0,0,0.238944,0.769655
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,125,Dickens,0.9000,16,16,15,107,51,26500,Acres,0,292150,80575,41098,81336,0,0,0,0.2758,1.009444
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,127,Dimmit,0.7500,6,3,3,24,13,31900,Acres,0,329104,74824,44145,91226,0,0,0,0.227356,1.219207
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,127,Dimmit,0.8500,16,15,15,126,97,107289,Acres,0,1510739,401558,220865,397402,0,0,0,0.265802,0.98965
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,127,Dimmit,0.9000,15,14,14,47,38,27063,Acres,0,434258,122737,62594,129269,0,0,0,0.282636,1.053219
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,129,Donley,0.7000,1,1,1,2,1,320,Acres,0,2798,375,222,36,0,0,0,0.134024,0.096
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,129,Donley,0.8000,1,0,0,0,0,0,Acres,0,0,0,0,0,0,0,0,0,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,129,Donley,0.8500,8,4,4,25,13,24807,Acres,0,437552,100635,55350,126182,0,0,0,0.229995,1.253858
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,129,Donley,0.9000,20,18,17,98,47,159217,Acres,0,1858072,388005,197885,305381,0,0,0,0.208821,0.787054
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,131,Duval,0.7000,1,1,1,6,1,200,Acres,0,1388,268,158,125,0,0,0,0.193083,0.466417
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,131,Duval,0.7500,12,11,11,114,19,157220,Acres,0,2341559,546483,322423,246451,0,0,0,0.233384,0.450976
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,131,Duval,0.8000,3,1,0,1,0,76,Acres,0,908,208,114,0,0,0,0,0.229074,0
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,131,Duval,0.8500,42,28,28,205,40,69179,Acres,0,948377,244913,134710,89265,0,0,0,0.258244,0.364476
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,131,Duval,0.9000,38,26,25,176,34,47015,Acres,0,1306188,344060,175541,69682,0,0,0,0.263407,0.202528
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,133,Eastland,0.7000,1,1,1,6,2,82,Acres,0,324,54,32,63,0,0,0,0.166666,1.166666
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,133,Eastland,0.7500,8,6,6,47,22,9746,Acres,0,188092,32080,18927,35600,0,0,0,0.170554,1.109725
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,133,Eastland,0.8500,3,3,1,14,3,2094,Acres,0,64095,11738,6455,3890,0,0,0,0.183134,0.331402
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,133,Eastland,0.9000,14,13,13,116,70,4400,Acres,0,183615,41994,21550,44996,0,0,0,0.228706,1.071486
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,139,Ellis,0.7500,4,3,3,54,40,7558,Acres,0,221818,32718,19302,39516,0,0,0,0.147499,1.207775
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,139,Ellis,0.8500,4,4,4,41,26,3067,Acres,0,505379,86061,47336,72783,0,0,0,0.17029,0.845714
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,139,Ellis,0.9000,17,12,11,41,23,6403,Acres,0,320400,62672,31960,36691,0,0,0,0.195605,0.585444
2014,"Pasture,Rangeland,Forage",Rainfall Index,TX,143,Erath,0.7500,6,4,4,29,13,13887,Acres,0,149037,21239,12530,27605,0,0,0,0.142508,1.299731
